,user_id,anime_id,rating
20942,255,10620,10.0
20943,255,10793,8.0
20944,255,11111,9.0
20945,255,11701,10.0
20946,255,11757,7.0
20947,255,12049,7.0
20948,255,14741,6.0
20949,255,16592,7.0
20950,255,16762,6.0
20951,255,18393,6.0
20952,256,30,8.0
20953,256,62,9.0
20954,256,64,8.0
20955,256,66,9.0
20956,256,79,9.0
20957,256,127,9.0
20958,256,128,8.0
20959,256,133,8.0
20960,256,144,8.0
20961,256,145,8.0
20962,256,154,9.0
20963,256,157,10.0
20964,256,193,8.0
20965,256,195,9.0
20966,256,197,8.0
20967,256,199,9.0
20968,256,226,8.0
20969,256,227,6.0
20970,256,241,8.0
20971,256,330,10.0
20972,256,343,9.0
20973,256,355,8.0
20974,256,357,7.0
20975,256,376,8.0
20976,256,390,9.0
20977,256,443,9.0
20978,256,469,8.0
20979,256,519,9.0
20980,256,670,9.0
20981,256,710,9.0
20982,256,776,9.0
20983,256,849,8.0
20984,256,855,8.0
20985,256,933,6.0
20986,256,1045,8.0
20987,256,1195,10.0
20988,256,1218,8.0
20989,256,1530,7.0
20990,256,1679,8.0
20991,256,1722,9.0
20992,256,1840,10.0
20993,256,1847,9.0
20994,256,1887,8.0
20995,256,1965,8.0
20996,256,2025,8.0
20997,256,2026,9.0
20998,256,2104,8.0
20999,256,2131,7.0
21000,256,2167,10.0
21001,256,2236,9.0
21002,256,2494,9.0
21003,256,2580,9.0
21004,256,2595,8.0
21005,256,2787,10.0
21006,256,2926,8.0
21007,256,2993,9.0
21008,256,3229,9.0
21009,256,3455,10.0
21010,256,3503,8.0
21011,256,3588,8.0
21012,256,3627,8.0
21013,256,3654,9.0
21014,256,3667,8.0
21015,256,3712,10.0
21016,256,3861,8.0
21017,256,3956,9.0
21018,256,3958,9.0
21019,256,4059,9.0
21020,256,4063,9.0
21021,256,4163,8.0
21022,256,4181,10.0
21023,256,4188,10.0
21024,256,4192,9.0
21025,256,4214,9.0
21026,256,4224,8.0
21027,256,4382,9.0
21028,256,4472,8.0
21029,256,4654,8.0
21030,256,4760,8.0
21031,256,4903,8.0
21032,256,5112,7.0
21033,256,5277,9.0
21034,256,5279,9.0
21035,256,5365,10.0
21036,256,5454,7.0
21037,256,5507,9.0
21038,256,5667,10.0
21039,256,5680,8.0
21040,256,5734,8.0
21041,256,5764,9.0
21042,256,5781,8.0
21043,256,5909,8.0
21044,256,5955,8.0
21045,256,5958,9.0
21046,256,6050,10.0
21047,256,6166,9.0
21048,256,6205,8.0
21049,256,6213,8.0
21050,256,6324,9.0
21051,256,6347,9.0
21052,256,6351,9.0
21053,256,6381,9.0
21054,256,6489,9.0
21055,256,6512,8.0
21056,256,6547,10.0
21057,256,6573,9.0
21058,256,6645,8.0
21059,256,6702,9.0
21060,256,6747,8.0
21061,256,6748,7.0
21062,256,6773,9.0
21063,256,6791,9.0
21064,256,6956,9.0
21065,256,7016,9.0
21066,256,7054,7.0
21067,256,7088,9.0
21068,256,7135,10.0
21069,256,7148,8.0
21070,256,7311,9.0
21071,256,7593,7.0
21072,256,7627,8.0
21073,256,7769,9.0
21074,256,7791,8.0
21075,256,7817,8.0
21076,256,7858,9.0
21077,256,7875,9.0
21078,256,8074,9.0
21079,256,8086,8.0
21080,256,8302,7.0
21081,256,8407,9.0
21082,256,8424,8.0
21083,256,8460,8.0
21084,256,8516,9.0
21085,256,8525,10.0
21086,256,8630,9.0
21087,256,8675,9.0
21088,256,8676,9.0
21089,256,8769,8.0
21090,256,8841,8.0
21091,256,8861,9.0
21092,256,8876,9.0
21093,256,8917,8.0
21094,256,8937,9.0
21095,256,9041,8.0
21096,256,9047,8.0
21097,256,9062,10.0
21098,256,9063,8.0
21099,256,9117,9.0
21100,256,9181,10.0
21101,256,9253,9.0
21102,256,9330,10.0
21103,256,9355,9.0
21104,256,9366,8.0
21105,256,9367,8.0
21106,256,9379,9.0
21107,256,9515,8.0
21108,256,9581,7.0
21109,256,9587,8.0
21110,256,9598,8.0
21111,256,9618,9.0
21112,256,9675,9.0
21113,256,9690,8.0
21114,256,9736,9.0
21115,256,9750,8.0
21116,256,9751,8.0
21117,256,9790,9.0
21118,256,9919,8.0
21119,256,9922,9.0
21120,256,9925,9.0
21121,256,9982,9.0
21122,256,10067,10.0
21123,256,10076,7.0
21124,256,10079,9.0
21125,256,10080,10.0
21126,256,10110,9.0
21127,256,10155,9.0
21128,256,10162,8.0
21129,256,10163,9.0
21130,256,10165,8.0
21131,256,10213,7.0
21132,256,10298,8.0
21133,256,10396,9.0
21134,256,10397,9.0
21135,256,10495,8.0
21136,256,10521,9.0
21137,256,10532,9.0
21138,256,10547,8.0
21139,256,10572,8.0
21140,256,10578,7.0
21141,256,10582,9.0
21142,256,10604,8.0
21143,256,10620,9.0
21144,256,10628,10.0
21145,256,10638,9.0
21146,256,10719,9.0
21147,256,10790,8.0
21148,256,10793,8.0
21149,256,10805,10.0
21150,256,10863,9.0
21151,256,10897,8.0
21152,256,11161,8.0
21153,256,11179,8.0
21154,256,11227,9.0
21155,256,11235,9.0
21156,256,11319,10.0
21157,256,11433,9.0
21158,256,11499,9.0
21159,256,11553,9.0
21160,256,11577,10.0
21161,256,11617,8.0
21162,256,11743,9.0
21163,256,11757,10.0
21164,256,11759,9.0
21165,256,11783,9.0
21166,256,11785,9.0
21167,256,11887,9.0
21168,256,12189,8.0
21169,256,12281,9.0
21170,256,12291,8.0
21171,256,12317,7.0
21172,256,12403,8.0
21173,256,12477,10.0
21174,256,12505,8.0
21175,256,12531,8.0
21176,256,12549,8.0
21177,256,12669,9.0
21178,256,12729,8.0
21179,256,12823,9.0
21180,256,13055,9.0
21181,256,13161,9.0
21182,256,13357,8.0
21183,256,13429,9.0
21184,256,13659,9.0
21185,256,13663,10.0
21186,256,13759,8.0
21187,256,13851,10.0
21188,256,14131,7.0
21189,256,14199,8.0
21190,256,14227,7.0
21191,256,14237,7.0
21192,256,14513,9.0
21193,256,14713,8.0
21194,256,14741,9.0
21195,256,14811,7.0
21196,256,14813,8.0
21197,256,14893,8.0
21198,256,14967,9.0
21199,256,15117,10.0
21200,256,15225,8.0
21201,256,15315,8.0
21202,256,15379,7.0
21203,256,15451,8.0
21204,256,15583,8.0
21205,256,15699,8.0
21206,256,15751,10.0
21207,256,15807,8.0
21208,256,15809,8.0
21209,256,15951,9.0
21210,256,16001,9.0
21211,256,16049,9.0
21212,256,16385,8.0
21213,256,16444,7.0
21214,256,16498,8.0
21215,256,16706,10.0
21216,256,16732,8.0
21217,256,16762,9.0
21218,256,16910,8.0
21219,256,17265,9.0
21220,256,17391,9.0
21221,256,17585,9.0
21222,256,17637,8.0
21223,256,17681,8.0
21224,256,17725,9.0
21225,256,17821,8.0
21226,256,17895,9.0
21227,256,18119,9.0
21228,256,18139,9.0
21229,256,18247,7.0
21230,256,18523,9.0
21231,256,18679,7.0
21232,256,18713,8.0
21233,256,18753,8.0
21234,256,19163,8.0
21235,256,19221,8.0
21236,256,19315,7.0
21237,256,19369,9.0
21238,256,19815,10.0
21239,256,20021,10.0
21240,256,20047,8.0
21241,256,20155,8.0
21242,256,20507,8.0
21243,256,20541,8.0
21244,256,20555,8.0
21245,256,20787,8.0
21246,256,20847,9.0
21247,256,20977,9.0
21248,256,21431,8.0
21249,256,21511,8.0
21250,256,21863,8.0
21251,256,21881,10.0
21252,256,22835,6.0
21253,256,22865,8.0
21254,256,23251,9.0
21255,256,23289,9.0
21256,256,23321,9.0
21257,256,24695,8.0
21258,256,24833,9.0
21259,256,24991,8.0
21260,256,25099,9.0
21261,256,25159,7.0
21262,256,25879,10.0
21263,256,26085,9.0
21264,256,26243,8.0
21265,256,26349,8.0
21266,256,26441,9.0
21267,256,27891,8.0
21268,256,27957,7.0
21269,256,28121,10.0
21270,256,28171,10.0
21271,256,28387,8.0
21272,256,28391,8.0
21273,256,28617,8.0
21274,256,28819,8.0
21275,256,28825,8.0
21276,256,28907,9.0
21277,256,28979,9.0
21278,256,28999,9.0
21279,256,29785,8.0
21280,256,29786,9.0
21281,256,29803,9.0
21282,256,30276,10.0
21283,256,30307,8.0
21284,256,30651,9.0
21285,256,30654,10.0
21286,256,30901,9.0
21287,256,31043,10.0
21288,256,31163,8.0
21289,256,31240,10.0
21290,256,31404,9.0
21291,256,31442,9.0
21292,256,31636,7.0
21293,256,31637,9.0
21294,256,31715,9.0
21295,256,31716,8.0
21296,256,31793,8.0
21297,256,31848,10.0
21298,256,31859,9.0
21299,256,31904,7.0
21300,256,31952,9.0
21301,256,31953,9.0
21302,256,31964,10.0
21303,256,32093,9.0
21305,256,32681,8.0
21306,256,32801,10.0
21307,257,30,10.0
21308,257,249,9.0
21309,257,527,5.0
21310,257,5530,10.0
21312,258,20,9.0
21313,258,226,7.0
21314,258,228,7.0
21316,258,934,8.0
21317,258,1195,4.0
21318,258,1535,10.0
21319,258,1575,8.0
21320,258,1594,7.0
21321,258,1818,7.0
21322,258,1889,8.0
21323,258,2025,8.0
21324,258,2167,7.0
21325,258,2904,8.0
21326,258,3457,7.0
21327,258,4087,9.0
21328,258,4224,8.0
21329,258,4752,7.0
21330,258,4898,10.0
21331,258,5150,7.0
21332,258,6746,9.0
21334,258,7054,7.0
21337,258,9919,6.0
21338,258,9989,9.0
21340,258,11013,8.0
21341,258,11111,8.0
21342,258,11285,7.0
21344,258,12685,6.0
21345,258,13403,7.0
21352,259,205,10.0
21356,259,934,10.0
21384,259,8426,10.0
21385,259,8795,10.0
21386,259,8841,7.0
21395,259,10620,7.0
21402,259,11979,10.0
21409,259,16201,8.0
21423,260,20,9.0
21424,260,223,7.0
21425,260,395,8.0
21426,260,469,8.0
21427,260,2476,4.0
21428,260,3588,9.0
21429,260,6547,9.0
21430,260,11757,9.0
21431,260,11759,9.0
21432,260,13939,9.0
21433,260,14289,9.0
21434,260,14345,9.0
21435,260,14741,9.0
21436,260,14813,9.0
21437,260,17265,9.0
21438,260,17849,7.0
21439,260,18671,9.0
21440,260,19815,9.0
21441,260,22877,9.0
21442,260,28121,9.0
21443,260,28497,9.0
21444,261,1,9.0
21445,261,6,8.0
21446,261,20,7.0
21448,261,47,8.0
21449,261,53,8.0
21450,261,62,6.0
21451,261,71,6.0
21452,261,79,8.0
21453,261,93,7.0
21454,261,94,7.0
21455,261,101,8.0
21456,261,102,9.0
21457,261,121,7.0
21458,261,145,7.0
21459,261,150,7.0
21460,261,205,6.0
21461,261,223,8.0
21462,261,226,10.0
21463,261,228,8.0
21464,261,269,7.0
21465,261,270,8.0
21466,261,291,7.0
21467,261,323,7.0
21468,261,355,8.0
21469,261,384,9.0
21470,261,392,8.0
21471,261,394,9.0
21472,261,395,9.0
21473,261,467,8.0
21474,261,620,7.0
21475,261,634,6.0
21476,261,710,7.0
21477,261,777,8.0
21478,261,790,5.0
21479,261,801,7.0
21480,261,819,6.0
21481,261,838,7.0
21482,261,849,7.0
21483,261,857,7.0
21484,261,889,7.0
21485,261,934,9.0
21486,261,1195,6.0
21487,261,1222,8.0
21488,261,1482,7.0
21489,261,1486,8.0
21490,261,1519,8.0
21491,261,1530,9.0
21492,261,1535,10.0
21493,261,1536,7.0
21494,261,1575,9.0
21495,261,1594,9.0
21496,261,1691,9.0
21497,261,1722,7.0
21498,261,1723,9.0
21499,261,1827,8.0
21500,261,1836,6.0
21501,261,1840,6.0
21502,261,1889,9.0
21503,261,2025,8.0
21504,261,2129,7.0
21505,261,2167,10.0
21506,261,2251,8.0
21507,261,2403,5.0
21508,261,2476,5.0
21509,261,2581,7.0
21510,261,2595,5.0
21511,261,2904,9.0
21512,261,2924,8.0
21513,261,2926,8.0
21514,261,2966,8.0
21515,261,2993,8.0
21516,261,3342,8.0
21517,261,3455,6.0
21518,261,3503,3.0
21519,261,3572,6.0
21520,261,3588,7.0
21521,261,3627,6.0
21522,261,3712,5.0
21523,261,3713,9.0
21524,261,3731,8.0
21525,261,3927,7.0
21526,261,3958,8.0
21527,261,4059,9.0
21528,261,4063,8.0
21529,261,4087,9.0
21530,261,4181,10.0
21531,261,4195,5.0
21532,261,4214,8.0
21533,261,4224,8.0
21534,261,4654,8.0
21535,261,4725,9.0
21536,261,4744,7.0
21537,261,4789,4.0
21538,261,4896,6.0
21539,261,4898,8.0
21540,261,4901,8.0
21541,261,5081,9.0
21542,261,5114,9.0
21543,261,5277,8.0
21544,261,5341,7.0
21545,261,5530,8.0
21546,261,5681,7.0
21547,261,5682,6.0
21548,261,5940,6.0
21549,261,5958,6.0
21550,261,6045,8.0
21551,261,6201,8.0
21552,261,6205,7.0
21553,261,6324,7.0
21554,261,6336,7.0
21555,261,6351,9.0
21556,261,6500,6.0
21557,261,6547,9.0
21558,261,6573,7.0
21559,261,6746,8.0
21560,261,6747,8.0
21561,261,6880,8.0
21562,261,6987,6.0
21563,261,7079,8.0
21564,261,7088,9.0
21565,261,7311,9.0
21566,261,7590,6.0
21567,261,7593,7.0
21568,261,7724,8.0
21569,261,7769,8.0
21570,261,7817,5.0
21571,261,8074,7.0
21572,261,8277,8.0
21573,261,8525,8.0
21574,261,8577,6.0
21575,261,8630,7.0
21576,261,8676,8.0
21577,261,8769,6.0
21578,261,8841,7.0
21579,261,8861,8.0
21580,261,8876,6.0
21581,261,8937,8.0
21582,261,9041,8.0
21583,261,9289,8.0
21585,261,9656,8.0
21586,261,9736,7.0
21587,261,9750,7.0
21588,261,9756,7.0
21589,261,9919,8.0
21590,261,9936,7.0
21591,261,9989,9.0
21592,261,10079,7.0
21593,261,10080,8.0
21594,261,10087,8.0
21595,261,10110,7.0
21596,261,10162,10.0
21597,261,10308,6.0
21598,261,10396,8.0
21599,261,10397,7.0
21600,261,10490,6.0
21601,261,10578,7.0
21602,261,10611,6.0
21603,261,10620,9.0
21604,261,10719,8.0
21605,261,10790,7.0
21606,261,10793,8.0
21607,261,10870,7.0
21608,261,11111,9.0
21609,261,11179,8.0
21610,261,11235,8.0
21611,261,11285,6.0
21612,261,11319,6.0
21613,261,11499,8.0
21614,261,11597,7.0
21615,261,11617,7.0
21616,261,11701,9.0
21617,261,11757,6.0
21618,261,12189,5.0
21619,261,12293,7.0
21620,261,12445,8.0
21621,261,12549,6.0
21622,261,13161,8.0
21623,261,13367,7.0
21624,261,13391,9.0
21625,261,13601,8.0
21626,261,13659,6.0
21627,261,13759,7.0
21628,261,13807,9.0
21629,261,14199,6.0
21630,261,14227,8.0
21631,261,14289,8.0
21632,261,14345,7.0
21633,261,14467,9.0
21634,261,14513,7.0
21635,261,14741,8.0
21636,261,14749,6.0
21637,261,14827,5.0
21638,261,14833,8.0
21639,261,14967,8.0
21640,261,15037,9.0
21641,261,15379,8.0
21642,261,15451,7.0
21643,261,15583,7.0
21644,261,15809,7.0
21645,261,16005,8.0
21646,261,16498,8.0
21647,261,16592,8.0
21648,261,16664,8.0
21649,261,16668,8.0
21650,261,16706,8.0
21651,261,17074,8.0
21652,261,17157,6.0
21653,261,17265,8.0
21654,261,17269,8.0
21655,261,17895,8.0
21656,261,18115,8.0
21657,261,18153,8.0
21659,261,18247,7.0
21660,261,18277,7.0
21661,261,18295,8.0
21662,261,18671,8.0
21663,261,18897,8.0
21664,261,19163,8.0
21665,261,19315,9.0
21666,261,19369,6.0
21667,261,19775,9.0
21668,261,19815,9.0
21669,261,19855,8.0
21670,261,20507,8.0
21671,261,20541,7.0
21672,261,20785,8.0
21673,261,21881,8.0
21674,261,22199,9.0
21675,261,22319,9.0
21676,261,22535,8.0
21677,261,22729,8.0
21678,261,23199,8.0
21679,261,23233,8.0
21680,261,23283,9.0
21681,261,23321,8.0
21682,261,23755,9.0
21683,261,24455,8.0
21684,261,24703,7.0
21685,261,25013,9.0
21686,261,25731,9.0
21687,261,26441,8.0
21688,261,27631,7.0
21689,261,27655,9.0
21690,261,27787,8.0
21691,261,27899,9.0
21692,261,28223,9.0
21693,261,28497,8.0
21694,261,28677,8.0
21695,261,28907,9.0
21696,261,28999,8.0
21697,261,29803,8.0
21698,261,30015,9.0
21699,261,30276,8.0
21700,261,30307,8.0
21702,261,30831,9.0
21703,261,31043,9.0
21704,261,31251,8.0
21705,261,31580,9.0
21706,261,31637,8.0
21707,261,31737,8.0
21708,261,31764,8.0
21709,261,31904,7.0
21710,261,31953,8.0
21711,261,32542,8.0
21712,261,32998,9.0
21713,262,45,8.0
21714,262,59,6.0
21715,262,164,10.0
21716,262,205,8.0
21717,262,226,7.0
21718,262,268,7.0
21719,262,326,7.0
21720,262,376,6.0
21721,262,431,8.0
21722,262,438,5.0
21723,262,512,7.0
21724,262,528,8.0
21725,262,570,8.0
21726,262,596,7.0
21727,262,617,8.0
21728,262,1122,7.0
21729,262,1210,10.0
21730,262,1292,7.0
21731,262,1311,5.0
21732,262,1358,9.0
21733,262,1526,6.0
21734,262,1535,7.0
21735,262,1689,9.0
21736,262,1943,6.0
21737,262,2418,8.0
21738,262,2775,6.0
21739,262,2890,9.0
21740,262,3342,9.0
21741,262,4151,5.0
21742,262,4970,8.0
21743,262,5682,8.0
21744,262,6880,7.0
21745,262,7724,9.0
21746,262,8475,6.0
21747,262,9989,10.0
21748,262,10083,9.0
21749,262,10418,7.0
21750,262,11757,8.0
21751,262,13709,6.0
21752,262,14467,7.0
21753,262,15039,8.0
21754,262,20021,5.0
21755,262,20159,6.0
21756,262,21431,4.0
21757,263,20,7.0
21758,263,64,8.0
21759,263,65,7.0
21760,263,121,6.0
21761,263,154,7.0
21762,263,269,9.0
21763,263,481,8.0
21764,263,482,8.0
21765,263,550,8.0
21766,263,552,7.0
21767,263,874,8.0
21768,263,1313,7.0
21769,263,1482,10.0
21770,263,1535,10.0
21771,263,1575,10.0
21772,263,2904,10.0
21773,263,3972,8.0
21774,263,6547,9.0
21775,263,6702,10.0
21776,263,6880,8.0
21777,263,7054,9.0
21778,263,8460,8.0
21779,263,9253,10.0
21780,263,9919,9.0
21781,263,9982,9.0
21782,263,9989,8.0
21783,263,10620,10.0
21784,263,10719,6.0
21785,263,10793,9.0
21786,263,11111,8.0
21787,263,11577,8.0
21788,263,11617,8.0
21789,263,11757,9.0
21790,263,14967,6.0
21791,263,15451,8.0
21792,263,15583,8.0
21793,263,15809,8.0
21794,263,16009,8.0
21795,263,16498,10.0
21796,263,16762,8.0
21797,264,30,9.0
21798,264,32,9.0
21799,264,101,8.0
21800,264,226,8.0
21801,264,240,8.0
21802,264,713,8.0
21803,264,2167,8.0
21804,264,2966,8.0
21805,264,4181,9.0
21806,264,5341,8.0
21807,264,6547,8.0
21808,264,9253,9.0
21809,264,13659,6.0
21810,265,270,5.0
21811,265,850,7.0
21812,265,1535,10.0
21813,265,1726,7.0
21814,265,3092,10.0
21815,265,3731,8.0
21816,265,4814,10.0
21817,265,5060,10.0
21818,265,5593,10.0
21819,265,6746,8.0
21820,265,7337,10.0
21821,265,8074,8.0
21822,265,8479,9.0
21823,265,9926,10.0
21824,265,10161,2.0
21825,265,11123,10.0
21826,265,11771,5.0
21827,265,11843,9.0
21828,265,13601,9.0
21829,265,14075,8.0
21830,265,14345,10.0
21831,265,16035,9.0
21832,266,1,8.0
21833,266,121,10.0
21834,266,149,7.0
21835,266,154,7.0
21837,266,199,8.0
21839,266,270,7.0
21841,266,430,9.0
21842,266,431,9.0
21843,266,469,5.0
21844,266,481,8.0
21847,266,523,8.0
21848,266,527,9.0
21851,266,687,6.0
21853,266,819,5.0
21854,266,853,8.0
21857,266,1535,8.0
21862,266,3588,9.0
21864,266,5114,10.0
21869,266,6746,8.0
21870,266,6880,6.0
21871,266,7059,7.0
21874,266,9135,9.0
21877,266,9756,9.0
21878,266,9919,8.0
21879,266,10161,8.0
21881,266,10418,6.0
21886,266,11285,7.0
21893,266,14467,7.0
21902,266,18507,8.0
21958,268,20,8.0
21959,268,226,8.0
21960,268,269,7.0
21961,268,330,7.0
21962,268,889,9.0
21963,268,1195,9.0
21964,268,1519,8.0
21965,268,1535,9.0
21966,268,1840,9.0
21967,268,2993,8.0
21968,268,3712,9.0
21969,268,4214,8.0
21970,268,4975,9.0
21971,268,4999,6.0
21972,268,5114,9.0
21973,268,5764,9.0
21974,268,6324,7.0
21975,268,6547,10.0
21976,268,7054,9.0
21977,268,7593,6.0
21978,268,7627,6.0
21979,268,7817,5.0
21980,268,8424,7.0
21981,268,8460,6.0
21982,268,8769,8.0
21983,268,8876,6.0
21984,268,9581,7.0
21985,268,9989,10.0
21986,268,10020,7.0
21987,268,10396,8.0
21988,268,10495,6.0
21989,268,10620,8.0
21990,268,10719,7.0
21991,268,10897,6.0
21992,268,11111,10.0
21993,268,11179,8.0
21994,268,11241,7.0
21995,268,11319,10.0
21996,268,11617,9.0
21997,268,11757,9.0
21998,268,12403,6.0
21999,268,12445,9.0
22000,268,12673,6.0
22001,268,13357,7.0
22002,268,13659,7.0
22003,268,14027,7.0
22004,268,14189,5.0
22005,268,14345,8.0
22006,268,14967,8.0
22007,268,16498,8.0
22008,268,16762,8.0
22009,268,18857,8.0
22010,269,20,7.0
22011,269,27,7.0
22012,269,47,7.0
22013,269,50,8.0
22014,269,59,7.0
22015,269,67,8.0
22016,269,121,9.0
22017,269,150,8.0
22018,269,164,8.0
22019,269,174,7.0
22020,269,198,7.0
22021,269,202,8.0
22022,269,205,8.0
22023,269,223,9.0
22024,269,226,7.0
22025,269,232,7.0
22026,269,245,10.0
22027,269,270,8.0
22028,269,298,7.0
22029,269,411,7.0
22030,269,416,7.0
22031,269,431,9.0
22032,269,467,7.0
22033,269,479,7.0
22034,269,523,8.0
22035,269,543,9.0
22036,269,552,7.0
22037,269,732,8.0
22038,269,793,7.0
22039,269,801,7.0
22040,269,813,9.0
22041,269,857,7.0
22042,269,861,7.0
22043,269,1254,9.0
22044,269,1482,8.0
22045,269,1535,10.0
22046,269,1559,9.0
22047,269,1575,9.0
22048,269,1860,6.0
22049,269,1952,6.0
22050,269,2025,9.0
22051,269,2404,6.0
22052,269,2581,9.0
22053,269,2904,9.0
22054,269,3091,7.0
22055,269,3342,5.0
22056,269,3457,6.0
22057,269,3588,8.0
22058,269,3702,9.0
22060,269,4334,8.0
22061,269,4752,6.0
22062,269,4773,6.0
22063,269,4918,7.0
22064,269,5005,7.0
22065,269,5114,9.0
22066,269,5355,7.0
22067,269,5630,7.0
22068,269,6016,6.0
22069,269,6033,6.0
22070,269,6171,9.0
22071,269,6573,7.0
22072,269,6582,7.0
22073,269,6583,9.0
22074,269,6747,7.0
22075,269,6864,7.0
22076,269,6880,6.0
22077,269,6919,6.0
22078,269,7059,6.0
22079,269,7592,9.0
22080,269,7674,8.0
22081,269,8074,7.0
22082,269,8449,6.0
22083,269,8475,7.0
22084,269,9130,9.0
22085,269,9253,7.0
22086,269,9919,7.0
22087,269,10030,8.0
22088,269,10049,9.0
22089,269,10490,6.0
22091,269,11285,6.0
22092,269,11617,6.0
22093,269,11757,7.0
22094,269,11759,7.0
22095,269,11837,6.0
22096,269,12365,8.0
22097,269,12979,6.0
22098,269,13599,7.0
22099,269,13601,8.0
22100,269,14345,6.0
22101,269,14513,8.0
22102,269,15085,6.0
22103,269,15225,6.0
22104,269,15613,7.0
22105,269,15809,7.0
22106,269,16005,8.0
22107,269,16211,7.0
22108,269,16524,8.0
22133,270,270,7.0
22147,270,777,7.0
22243,270,6746,8.0
22292,270,10396,8.0
22352,270,15315,6.0
22379,270,19815,9.0
22384,270,20785,8.0
22385,270,20787,9.0
22388,270,21033,6.0
22392,270,21561,7.0
22395,270,22319,7.0
22399,270,23309,5.0
22402,271,20,1.0
22403,271,59,8.0
22404,271,101,9.0
22405,271,169,8.0
22406,271,223,8.0
22407,271,225,5.0
22408,271,226,10.0
22409,271,241,8.0
22410,271,249,8.0
22411,271,250,8.0
22412,271,269,10.0
22413,271,288,6.0
22414,271,339,10.0
22415,271,356,9.0
22416,271,376,8.0
22417,271,413,1.0
22418,271,433,8.0
22419,271,450,7.0
22420,271,487,8.0
22421,271,527,5.0
22422,271,528,8.0
22423,271,552,7.0
22424,271,596,5.0
22425,271,762,7.0
22426,271,813,10.0
22427,271,834,7.0
22428,271,849,7.0
22429,271,894,7.0
22430,271,895,7.0
22431,271,896,7.0
22432,271,934,8.0
22433,271,1004,9.0
22434,271,1117,7.0
22435,271,1118,6.0
22436,271,1119,6.0
22437,271,1120,7.0
22438,271,1121,7.0
22439,271,1122,7.0
22440,271,1195,7.0
22441,271,1311,7.0
22442,271,1525,6.0
22443,271,1526,8.0
22444,271,1535,9.0
22445,271,1564,6.0
22446,271,1565,6.0
22447,271,1669,6.0
22448,271,1686,8.0
22449,271,1689,9.0
22450,271,1709,6.0
22451,271,1726,8.0
22452,271,1816,7.0
22453,271,1840,7.0
22454,271,1887,8.0
22455,271,1889,10.0
22456,271,2167,10.0
22457,271,2201,6.0
22458,271,2390,7.0
22459,271,2476,1.0
22460,271,2619,7.0
22461,271,2620,7.0
22462,271,2782,6.0
22463,271,2842,6.0
22464,271,2847,6.0
22465,271,2889,7.0
22466,271,2899,7.0
22467,271,2961,7.0
22468,271,3087,9.0
22469,271,3167,9.0
22470,271,3229,7.0
22471,271,3455,10.0
22472,271,3503,7.0
22473,271,3652,9.0
22474,271,3712,8.0
22475,271,4026,6.0
22476,271,4059,7.0
22477,271,4181,10.0
22478,271,4224,10.0
22479,271,4382,5.0
22480,271,4389,5.0
22481,271,4472,7.0
22482,271,4654,10.0
22483,271,4793,6.0
22484,271,4794,6.0
22485,271,4795,6.0
22486,271,4835,10.0
22487,271,4874,6.0
22488,271,4898,1.0
22489,271,5027,6.0
22490,271,5042,10.0
22491,271,5081,10.0
22492,271,5529,6.0
22493,271,5667,7.0
22494,271,5680,8.0
22495,271,5764,7.0
22496,271,5845,6.0
22497,271,5955,8.0
22498,271,5958,9.0
22499,271,5962,5.0
22500,271,6064,8.0
22501,271,6127,8.0
22502,271,6178,6.0
22503,271,6213,9.0
22504,271,6351,6.0
22505,271,6555,6.0
22506,271,6682,6.0
22507,271,6791,7.0
22508,271,6862,7.0
22509,271,6877,6.0
22510,271,6880,9.0
22511,271,6893,2.0
22512,271,6922,10.0
22513,271,6948,7.0
22514,271,6956,10.0
22515,271,7017,7.0
22516,271,7465,9.0
22517,271,7559,7.0
22518,271,7593,10.0
22519,271,7695,7.0
22520,271,7739,6.0
22521,271,7791,8.0
22522,271,7858,6.0
22523,271,8023,7.0
22524,271,8247,10.0
22525,271,8407,10.0
22526,271,8424,10.0
22527,271,8438,6.0
22528,271,8460,7.0
22529,271,8675,10.0
22530,271,8709,6.0
22531,271,8769,8.0
22532,271,8815,6.0
22533,271,8841,10.0
22534,271,8876,6.0
22535,271,8937,8.0
22536,271,9041,9.0
22537,271,9047,7.0
22538,271,9063,6.0
22539,271,9107,6.0
22540,271,9181,7.0
22541,271,9203,6.0
22542,271,9253,10.0
22543,271,9260,7.0
22544,271,9322,6.0
22545,271,9330,7.0
22546,271,9379,8.0
22547,271,9581,7.0
22548,271,9617,8.0
22549,271,9734,7.0
22550,271,9756,8.0
22551,271,9790,5.0
22552,271,9911,6.0
22553,271,9917,6.0
22554,271,9989,10.0
22555,271,10012,8.0
22556,271,10020,8.0
22557,271,10079,6.0
22558,271,10087,10.0
22559,271,10110,10.0
22560,271,10119,10.0
22561,271,10196,7.0
22562,271,10209,7.0
22563,271,10213,8.0
22564,271,10249,8.0
22565,271,10263,6.0
22566,271,10278,6.0
22567,271,10302,6.0
22568,271,10418,7.0
22569,271,10419,7.0
22570,271,10495,8.0
22571,271,10521,9.0
22572,271,10532,7.0
22573,271,10620,10.0
22574,271,10638,8.0
22575,271,10719,10.0
22576,271,10740,6.0
22577,271,10779,8.0
22578,271,10790,9.0
22579,271,10794,8.0
22580,271,10863,10.0
22581,271,10897,6.0
22582,271,10916,6.0
22583,271,10917,6.0
22584,271,11005,4.0
